sex,suicides_no,population,suicides_pop,gdp_per_capita ($),lvl_gdp,GDP_for_group,Boomers,G.I. Generation,Generation X,Generation Z,Millenials,Silent
1.0,54.0,263761.0,20.47,16560.0,1.0,4367882160.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,48.0,258647.0,18.56,16560.0,1.0,4283194320.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,22.0,310365.0,7.09,16560.0,1.0,5139644400.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,11.0,312915.0,3.52,16560.0,1.0,5181872400.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,3.0,105573.0,2.84,16560.0,1.0,1748288880.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,5.0,275536.0,1.81,16560.0,1.0,4562876160.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,9.0,518263.0,1.74,16560.0,1.0,8582435280.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,2.0,299738.0,0.67,16560.0,1.0,4963661280.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,2.0,307757.0,0.65,16560.0,1.0,5096455920.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,1.0,312535.0,0.32,16560.0,1.0,5175579600.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,127.0,453001.0,28.04,17569.0,1.0,7958774569.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,19.0,80076.0,23.73,17569.0,1.0,1406855244.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,57.0,270196.0,21.1,17569.0,1.0,4747073524.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,43.0,258901.0,16.61,17569.0,1.0,4548631669.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,32.0,307961.0,10.39,17569.0,1.0,5410566809.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8.0,274613.0,2.91,17569.0,1.0,4824675797.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,7.0,321269.0,2.18,17569.0,1.0,5644375061.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,9.0,523033.0,1.72,17569.0,1.0,9189166777.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,108286.0,0.92,17569.0,1.0,1902476734.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,2.0,305040.0,0.66,17569.0,1.0,5359247760.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,298109.0,0.0,17569.0,1.0,5237477021.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,311462.0,0.0,17569.0,1.0,5472075878.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,20.0,81513.0,24.54,19649.0,1.0,1601648937.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,61.0,274330.0,22.24,19649.0,1.0,5390310170.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,93.0,452544.0,20.55,19649.0,1.0,8892037056.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,41.0,260445.0,15.74,19649.0,1.0,5117483805.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,38.0,306820.0,12.39,19649.0,1.0,6028706180.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,15.0,522777.0,2.87,19649.0,1.0,10272045273.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,3.0,111602.0,2.69,19649.0,1.0,2192867698.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,8.0,326573.0,2.45,19649.0,1.0,6416832877.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,4.0,275480.0,1.45,19649.0,1.0,5412906520.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,4.0,303110.0,1.32,19649.0,1.0,5955808390.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,2.0,310009.0,0.65,19649.0,1.0,6091366841.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,297009.0,0.0,19649.0,1.0,5835929841.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,22.0,82408.0,26.7,20325.0,1.0,1674942600.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,80.0,451276.0,17.73,20325.0,1.0,9172184700.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,47.0,278010.0,16.91,20325.0,1.0,5650553250.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,37.0,261506.0,14.15,20325.0,1.0,5315109450.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,16.0,304764.0,5.25,20325.0,1.0,6194328300.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,9.0,275792.0,3.26,20325.0,1.0,5605472400.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,10.0,331501.0,3.02,20325.0,1.0,6737757825.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,14.0,521365.0,2.69,20325.0,1.0,10596743625.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,114357.0,0.87,20325.0,1.0,2324306025.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,2.0,300542.0,0.67,20325.0,1.0,6108516150.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,294844.0,0.34,20325.0,1.0,5992704300.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,307586.0,0.0,20325.0,1.0,6251685450.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,23.0,82868.0,27.75,21264.0,1.0,1762105152.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,102.0,450073.0,22.66,21264.0,1.0,9570352272.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,51.0,280807.0,18.16,21264.0,1.0,5971080048.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,34.0,302523.0,11.24,21264.0,1.0,6432849072.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,29.0,261935.0,11.07,21264.0,1.0,5569785840.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,11.0,519735.0,2.12,21264.0,1.0,11051645040.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,5.0,298065.0,1.68,21264.0,1.0,6338054160.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,3.0,275189.0,1.09,21264.0,1.0,5851618896.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,3.0,335704.0,0.89,21264.0,1.0,7138409856.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,1.0,304000.0,0.33,21264.0,1.0,6464256000.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,291486.0,0.0,21264.0,1.0,6198158304.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,116641.0,0.0,21264.0,1.0,2480254224.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,28.0,83003.0,33.73,22874.0,1.0,1898610622.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,101.0,449605.0,22.46,22874.0,1.0,10284264770.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,49.0,261853.0,18.71,22874.0,1.0,5989625522.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,52.0,282860.0,18.38,22874.0,1.0,6470139640.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,25.0,300813.0,8.31,22874.0,1.0,6880796562.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,6.0,273756.0,2.19,22874.0,1.0,6261894744.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,6.0,339277.0,1.77,22874.0,1.0,7760622098.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,8.0,518614.0,1.54,22874.0,1.0,11862776636.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,118620.0,0.84,22874.0,1.0,2713313880.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,287120.0,0.35,22874.0,1.0,6567582880.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,296310.0,0.34,22874.0,1.0,6777794940.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,1.0,299631.0,0.33,22874.0,1.0,6853759494.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,20.0,82848.0,24.14,23944.0,1.0,1983712512.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,61.0,284745.0,21.42,23944.0,1.0,6817934280.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,96.0,449867.0,21.34,23944.0,1.0,10771615448.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,39.0,261481.0,14.92,23944.0,1.0,6260901064.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,29.0,299874.0,9.67,23944.0,1.0,7180183056.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,13.0,342743.0,3.79,23944.0,1.0,8206638392.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,16.0,517943.0,3.09,23944.0,1.0,12401627192.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,3.0,120440.0,2.49,23944.0,1.0,2883815360.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,6.0,271874.0,2.21,23944.0,1.0,6509751056.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,3.0,295231.0,1.02,23944.0,1.0,7069011064.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,3.0,295371.0,1.02,23944.0,1.0,7072363224.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,282182.0,0.0,23944.0,1.0,6756565808.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,18.0,84087.0,21.41,24943.0,1.0,2097382041.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,61.0,287227.0,21.24,24943.0,1.0,7164303061.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,90.0,449039.0,20.04,24943.0,1.0,11200379777.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,36.0,262664.0,13.71,24943.0,1.0,6551628152.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,38.0,296984.0,12.8,24943.0,1.0,7407671912.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,12.0,515654.0,2.33,24943.0,1.0,12861957722.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,4.0,292349.0,1.37,24943.0,1.0,7292061107.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,3.0,346943.0,0.86,24943.0,1.0,8653799249.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,122755.0,0.81,24943.0,1.0,3061877965.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,2.0,272125.0,0.73,24943.0,1.0,6787613875.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,277415.0,0.0,24943.0,1.0,6919562345.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,291794.0,0.0,24943.0,1.0,7278217742.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,96.0,448825.0,21.39,25625.0,1.0,11501140625.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,52.0,263585.0,19.73,25625.0,1.0,6754365625.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,14.0,84940.0,16.48,25625.0,1.0,2176587500.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,47.0,289540.0,16.23,25625.0,1.0,7419462500.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,16.0,294490.0,5.43,25625.0,1.0,7546306250.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,14.0,351052.0,3.99,25625.0,1.0,8995707500.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,15.0,513804.0,2.92,25625.0,1.0,13166227500.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,6.0,272334.0,2.2,25625.0,1.0,6978558750.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,6.0,289832.0,2.07,25625.0,1.0,7426945000.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,2.0,124729.0,1.6,25625.0,1.0,3196180625.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,3.0,288317.0,1.04,25625.0,1.0,7388123125.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,272183.0,0.0,25625.0,1.0,6974689375.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,22.0,85490.0,25.73,26840.0,1.0,2294551600.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,107.0,449809.0,23.79,26840.0,1.0,12072873560.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,65.0,291349.0,22.31,26840.0,1.0,7819807160.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,37.0,264001.0,14.02,26840.0,1.0,7085786840.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,21.0,292754.0,7.17,26840.0,1.0,7857517360.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,18.0,354699.0,5.07,26840.0,1.0,9520121160.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,16.0,512979.0,3.12,26840.0,1.0,13768356360.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,6.0,272186.0,2.2,26840.0,1.0,7305472240.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,5.0,288120.0,1.74,26840.0,1.0,7733140800.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,2.0,126441.0,1.58,26840.0,1.0,3393676440.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,1.0,284529.0,0.35,26840.0,1.0,7636758360.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,266454.0,0.0,26840.0,1.0,7151625360.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,31.0,85763.0,36.15,27661.0,1.0,2372290343.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,82.0,292914.0,27.99,27661.0,1.0,8102294154.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,111.0,451905.0,24.56,27661.0,1.0,12500144205.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,51.0,263724.0,19.34,27661.0,1.0,7294869564.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,25.0,291774.0,8.57,27661.0,1.0,8070760614.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,7.0,271400.0,2.58,27661.0,1.0,7507195400.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,12.0,513239.0,2.34,27661.0,1.0,14196703979.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,7.0,357988.0,1.96,27661.0,1.0,9902306068.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,3.0,287058.0,1.05,27661.0,1.0,7940311338.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,1.0,280317.0,0.36,27661.0,1.0,7753848537.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,260415.0,0.0,27661.0,1.0,7203339315.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,127977.0,0.0,27661.0,1.0,3539971797.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,24.0,85716.0,28.0,28267.0,1.0,2422934172.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,100.0,454479.0,22.0,28267.0,1.0,12846757893.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,60.0,294917.0,20.34,28267.0,1.0,8336418839.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,39.0,262714.0,14.85,28267.0,1.0,7426136638.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,18.0,291351.0,6.18,28267.0,1.0,8235618717.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,15.0,361444.0,4.15,28267.0,1.0,10216937548.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,20.0,514121.0,3.89,28267.0,1.0,14532658307.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,2.0,129428.0,1.55,28267.0,1.0,3658541276.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,4.0,269903.0,1.48,28267.0,1.0,7629348101.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,4.0,286261.0,1.4,28267.0,1.0,8091739687.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,254282.0,0.0,28267.0,1.0,7187789294.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,275763.0,0.0,28267.0,1.0,7794992721.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,60.0,298080.0,20.13,28876.0,1.0,8607358080.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,17.0,87017.0,19.54,28876.0,1.0,2512702892.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,80.0,455006.0,17.58,28876.0,1.0,13138753256.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,42.0,262837.0,15.98,28876.0,1.0,7589681212.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,16.0,289288.0,5.53,28876.0,1.0,8353480288.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,22.0,512691.0,4.29,28876.0,1.0,14804465316.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,7.0,269310.0,2.6,28876.0,1.0,7776595560.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,7.0,365982.0,1.91,28876.0,1.0,10568096232.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,3.0,283416.0,1.06,28876.0,1.0,8183920416.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,2.0,248914.0,0.8,28876.0,1.0,7187640664.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,1.0,132081.0,0.76,28876.0,1.0,3813970956.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,1.0,270676.0,0.37,28876.0,1.0,7816040176.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,60.0,301891.0,19.87,29247.0,1.0,8829406077.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,17.0,88081.0,19.3,29247.0,1.0,2576105007.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,71.0,456110.0,15.57,29247.0,1.0,13339849170.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,30.0,287397.0,10.44,29247.0,1.0,8405500059.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,24.0,262555.0,9.14,29247.0,1.0,7678946085.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,18.0,370902.0,4.85,29247.0,1.0,10847770794.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,16.0,512033.0,3.12,29247.0,1.0,14975429151.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,7.0,268351.0,2.61,29247.0,1.0,7848461697.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,2.0,265879.0,0.75,29247.0,1.0,7776163113.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,1.0,134700.0,0.74,29247.0,1.0,3939570900.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,2.0,280632.0,0.71,29247.0,1.0,8207644104.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,244141.0,0.0,29247.0,1.0,7140391827.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,26.0,88987.0,29.22,29510.0,1.0,2626006370.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,62.0,305754.0,20.28,29510.0,1.0,9022800540.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,75.0,458071.0,16.37,29510.0,1.0,13517675210.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,21.0,261857.0,8.02,29510.0,1.0,7727400070.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,19.0,285809.0,6.65,29510.0,1.0,8434223590.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,18.0,512297.0,3.51,29510.0,1.0,15117884470.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,7.0,267016.0,2.62,29510.0,1.0,7879642160.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,9.0,375735.0,2.4,29510.0,1.0,11087939850.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,2.0,278008.0,0.72,29510.0,1.0,8204016080.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,239617.0,0.42,29510.0,1.0,7071097670.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,1.0,261151.0,0.38,29510.0,1.0,7706566010.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,137363.0,0.0,29510.0,1.0,4053582130.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,75.0,309364.0,24.24,29515.0,1.0,9130878460.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,15.0,89765.0,16.71,29515.0,1.0,2649413975.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,56.0,460685.0,12.16,29515.0,1.0,13597117775.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,20.0,260905.0,7.67,29515.0,1.0,7700611075.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,20.0,284397.0,7.03,29515.0,1.0,8393977455.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,15.0,513217.0,2.92,29515.0,1.0,15147599755.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,10.0,380342.0,2.63,29515.0,1.0,11225794130.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,4.0,265511.0,1.51,29515.0,1.0,7836557165.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,2.0,256354.0,0.78,29515.0,1.0,7566288310.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,2.0,275354.0,0.73,29515.0,1.0,8127073310.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,140033.0,0.71,29515.0,1.0,4133073995.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,235029.0,0.0,29515.0,1.0,6936880935.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,25.0,90392.0,27.66,29728.0,1.0,2687173376.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,66.0,312933.0,21.09,29728.0,1.0,9302872224.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,74.0,463417.0,15.97,29728.0,1.0,13776460576.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,26.0,259881.0,10.0,29728.0,1.0,7725742368.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,9.0,282974.0,3.18,29728.0,1.0,8412251072.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,10.0,384967.0,2.6,29728.0,1.0,11444298976.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,5.0,264053.0,1.89,29728.0,1.0,7849767584.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,7.0,514290.0,1.36,29728.0,1.0,15288813120.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,2.0,272389.0,0.73,29728.0,1.0,8097580192.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,142678.0,0.7,29728.0,1.0,4241531584.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,1.0,251369.0,0.4,29728.0,1.0,7472697632.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,230178.0,0.0,29728.0,1.0,6842731584.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,24859.0,0.0,17559.0,1.0,436499181.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,36029.0,0.0,17559.0,1.0,632633211.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,39135.0,0.0,17559.0,1.0,687171465.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,43647.0,0.0,17559.0,1.0,766397673.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,5879.0,0.0,17559.0,1.0,103229361.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,1070.0,0.0,17559.0,1.0,18788130.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.0,45900.0,0.0,17559.0,1.0,805958100.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,88331.0,0.0,17559.0,1.0,1551004029.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,116596.0,0.0,17559.0,1.0,2047309164.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,46510.0,0.0,17559.0,1.0,816669090.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,14190.0,0.0,17559.0,1.0,249162210.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,1303.0,0.0,17559.0,1.0,22879377.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,4.0,51357.0,7.79,32510.0,1.0,1669616070.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,11.0,141836.0,7.76,32510.0,1.0,4611088360.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,5.0,99440.0,5.03,32510.0,1.0,3232794400.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,2.0,48294.0,4.14,32510.0,1.0,1570037940.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,38718.0,2.58,32510.0,1.0,1258722180.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,32124.0,0.0,32510.0,1.0,1044351240.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,49711.0,0.0,32510.0,1.0,1616104610.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,7174.0,0.0,32510.0,1.0,233226740.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,778.0,0.0,32510.0,1.0,25292780.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,51875.0,0.0,32510.0,1.0,1686456250.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,17036.0,0.0,32510.0,1.0,553840360.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,1140.0,0.0,32510.0,1.0,37061400.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,14.0,190116.0,7.36,45517.0,1.0,8653509972.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,4.0,127398.0,3.14,45517.0,1.0,5798774766.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,2.0,67990.0,2.94,45517.0,1.0,3094700830.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,55188.0,1.81,45517.0,1.0,2511992196.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,44307.0,0.0,45517.0,1.0,2016721719.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,65017.0,0.0,45517.0,1.0,2959378789.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,53572.0,0.0,45517.0,1.0,2438436724.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,9409.0,0.0,45517.0,1.0,428269453.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,1300.0,0.0,45517.0,1.0,59172100.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,54893.0,0.0,45517.0,1.0,2498564681.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,26617.0,0.0,45517.0,1.0,1211525989.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,1384.0,0.0,45517.0,1.0,62995528.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,7.0,73205.0,9.56,55899.0,1.0,4092086295.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,5.0,153674.0,3.25,55899.0,1.0,8590222926.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,1.0,32745.0,3.05,55899.0,1.0,1830412755.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,62046.0,1.61,55899.0,1.0,3468309354.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,3.0,225317.0,1.33,55899.0,1.0,12594994983.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,46042.0,0.0,55899.0,1.0,2573701758.0,0.0,0.0,0.0,0.0,1.0,0.0
